route_number,route_name,route_destination,day_type,day,time_period,early_stops,late_stops,on-time_stops,key,datetime_x,date,datetime_y,tempmax,tempmin,temp,dew,humidity,precip,snow,windgust,windspeed,visibility
11,Portage-Kildonan,North Kildonan via Donwood,Weekday,2025-01-02,16:00-18:30,9,47.0,105.0,11##North Kildonan via Donwood##20250102000000##Weekday##16:00-18:30,2025-01-03 10:30:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
95,Tuxedo - Riverview,Morley & Osborne,Weekday,2025-01-02,18:30-22:30,0,0.0,12.0,95##Morley & Osborne##20250102000000##Weekday##18:30-22:30,2025-01-03 17:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
36,Northwest Super Express,University of Manitoba,Weekday,2025-01-02,09:00-16:00,65,19.0,116.0,36##University of Manitoba##20250102000000##Weekday##09:00-16:00,2025-01-03 01:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
15,Sargent-Mountain,Airport via Flight Road,Weekday,2024-12-31,18:30-22:30,23,0.0,74.0,15##Airport via Flight Road##20241231000000##Weekday##18:30-22:30,2025-01-01 17:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
21,Portage Express,Westwood,Weekday,2025-01-02,05:00-09:00,84,9.0,322.0,21##Westwood##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
17,McGregor,Amber Trails,Weekday,2025-01-02,18:30-22:30,5,0.0,0.0,17##Amber Trails##20250102000000##Weekday##18:30-22:30,2025-01-03 17:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
41,Henderson Express,North Kildonan,Weekday,2025-01-02,16:00-18:30,21,98.0,32.0,41##North Kildonan##20250102000000##Weekday##16:00-18:30,2025-01-03 10:30:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
31,Keewatin Express,City Hall,Weekday,2025-01-02,05:00-09:00,191,54.0,366.0,31##City Hall##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
97,Inkster Industrial Park - Point Douglas,Fife,Weekday,2025-01-02,16:00-18:30,5,0.0,113.0,97##Fife##20250102000000##Weekday##16:00-18:30,2025-01-03 10:30:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
31,Keewatin Express,City Hall,Weekday,2025-01-02,09:00-16:00,3,0.0,0.0,31##City Hall##20250102000000##Weekday##09:00-16:00,2025-01-03 01:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
56,St. Boniface,St. Boniface,Weekday,2025-01-02,18:30-22:30,1,0.0,12.0,56##St. Boniface##20250102000000##Weekday##18:30-22:30,2025-01-03 17:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
98,Westdale - Grace Hospital,Grace Hospital,Weekday,2025-01-02,18:30-22:30,31,0.0,8.0,98##Grace Hospital##20250102000000##Weekday##18:30-22:30,2025-01-03 17:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
694,Wildwood,Fort Garry Industrial Park via Wildwood,Weekday,2025-01-02,18:30-22:30,1,7.0,14.0,694##Fort Garry Industrial Park via Wildwood##20250102000000##Weekday##18:30-22:30,2025-01-03 17:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
28,Brookside Express,City Hall,Weekday,2025-01-02,18:30-22:30,0,2.0,0.0,28##City Hall##20250102000000##Weekday##18:30-22:30,2025-01-03 17:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
15,Sargent-Mountain,Inkster Park via Church,Weekday,2025-01-02,18:30-22:30,12,0.0,38.0,15##Inkster Park via Church##20250102000000##Weekday##18:30-22:30,2025-01-03 17:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
53,Norwood,Norwood,Weekday,2025-01-02,16:00-18:30,58,0.0,36.0,53##Norwood##20250102000000##Weekday##16:00-18:30,2025-01-03 10:30:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
19,Marion-Logan-Notre Dame,via Notre Dame,Weekday,2025-01-02,16:00-18:30,112,0.0,34.0,19##via Notre Dame##20250102000000##Weekday##16:00-18:30,2025-01-03 10:30:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
47,Transcona - Pembina,Kildonan Place,Weekday,2025-01-02,16:00-18:30,0,16.0,12.0,47##Kildonan Place##20250102000000##Weekday##16:00-18:30,2025-01-03 10:30:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
33,Maples,Maples via Jefferson,Sunday,2025-01-01,09:00-16:00,81,0.0,34.0,33##Maples via Jefferson##20250101000000##Sunday##09:00-16:00,2025-01-02 01:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
16,Selkirk-Osborne,Tyndall Park via Manitoba,Sunday,2025-01-01,09:00-16:00,151,10.0,261.0,16##Tyndall Park via Manitoba##20250101000000##Sunday##09:00-16:00,2025-01-02 01:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
662,Richmond,Markham Station via Richmond West,Sunday,2025-01-01,16:00-18:30,43,57.0,162.0,662##Markham Station via Richmond West##20250101000000##Sunday##16:00-18:30,2025-01-02 10:30:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
12,William,City Hall,Holiday,2025-01-01,09:00-16:00,11,0.0,174.0,12##City Hall##20250101000000##Holiday##09:00-16:00,2025-01-02 01:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
91,St. Norbert,Killarney,Sunday,2025-01-01,16:00-18:30,3,13.0,142.0,91##Killarney##20250101000000##Sunday##16:00-18:30,2025-01-02 10:30:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
71,Arlington,Templeton via Sinclair,Sunday,2025-01-01,09:00-16:00,52,0.0,113.0,71##Templeton via Sinclair##20250101000000##Sunday##09:00-16:00,2025-01-02 01:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
17,McGregor,Maples via,Sunday,2025-01-01,16:00-18:30,28,59.0,44.0,17##Maples via##20250101000000##Sunday##16:00-18:30,2025-01-02 10:30:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
55,St. Anne's,University of Winnipeg via Dakota,Weekday,2024-12-31,18:30-22:30,2,73.0,77.0,55##University of Winnipeg via Dakota##20241231000000##Weekday##18:30-22:30,2025-01-01 17:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
47,Transcona - Pembina,University of Manitoba,Sunday,2025-01-01,05:00-09:00,5,139.0,68.0,47##University of Manitoba##20250101000000##Sunday##05:00-09:00,2025-01-01 14:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
649,Chevrier,Seel Station,Weekday,2024-12-31,09:00-16:00,68,48.0,340.0,649##Seel Station##20241231000000##Weekday##09:00-16:00,2025-01-01 01:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
60,Pembina,University of Manitoba,Sunday,2025-01-01,05:00-09:00,14,60.0,174.0,60##University of Manitoba##20250101000000##Sunday##05:00-09:00,2025-01-01 14:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
55,St. Anne's,St. Vital Centre via Dakota,Sunday,2025-01-01,16:00-18:30,0,12.0,38.0,55##St. Vital Centre via Dakota##20250101000000##Sunday##16:00-18:30,2025-01-02 10:30:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
74,Kenaston,Polo Park,Sunday,2025-01-01,18:30-22:30,0,21.0,0.0,74##Polo Park##20250101000000##Sunday##18:30-22:30,2025-01-02 17:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
17,McGregor,Amber Trails,Sunday,2025-01-01,18:30-22:30,0,14.0,72.0,17##Amber Trails##20250101000000##Sunday##18:30-22:30,2025-01-02 17:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
74,Kenaston,University of Manitoba,Sunday,2025-01-01,18:30-22:30,1,7.0,22.0,74##University of Manitoba##20250101000000##Sunday##18:30-22:30,2025-01-02 17:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
55,St. Anne's,University of Winnipeg via Dakota,Sunday,2025-01-01,16:00-18:30,4,0.0,47.0,55##University of Winnipeg via Dakota##20250101000000##Sunday##16:00-18:30,2025-01-02 10:30:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
693,Waverley Heights,Bridgwater Forest,Weekday,2025-01-02,05:00-09:00,36,4.0,101.0,693##Bridgwater Forest##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
32,North Main Express,via Leila,Weekday,2025-01-02,05:00-09:00,46,9.0,71.0,32##via Leila##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
BLUE,Route BLUE,University of Manitoba,Weekday,2025-01-02,22:30-05:00,0,0.0,4.0,BLUE##University of Manitoba##20250102000000##Weekday##22:30-05:00,2025-01-03 03:30:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
54,St. Mary's Express,University of Winnipeg,Weekday,2025-01-02,09:00-16:00,1,0.0,0.0,54##University of Winnipeg##20250102000000##Weekday##09:00-16:00,2025-01-03 01:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
74,Kenaston,Polo Park,Weekday,2025-01-02,05:00-09:00,78,99.0,259.0,74##Polo Park##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
86,Mission Gardens,Crossroads Station,Weekday,2025-01-02,05:00-09:00,13,0.0,95.0,86##Crossroads Station##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
10,St. Boniface-West Broadway,Wolseley via Tache,Sunday,2025-01-01,09:00-16:00,24,13.0,167.0,10##Wolseley via Tache##20250101000000##Sunday##09:00-16:00,2025-01-02 01:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
676,Bridgwater/River Road,Centre Street via Bridgwater,Sunday,2025-01-01,05:00-09:00,0,48.0,44.0,676##Centre Street via Bridgwater##20250101000000##Sunday##05:00-09:00,2025-01-01 14:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
20,Academy-Watt,Airport Terminal,Weekday,2025-01-03,05:00-09:00,66,11.0,356.0,20##Airport Terminal##20250103000000##Weekday##05:00-09:00,2025-01-03 14:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
676,Bridgwater/River Road,St. Vital Centre via River Road,Sunday,2025-01-01,18:30-22:30,19,89.0,65.0,676##St. Vital Centre via River Road##20250101000000##Sunday##18:30-22:30,2025-01-02 17:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
14,Ellice-St. Mary's,South St. Vital via Paddington,Weekday,2024-12-31,16:00-18:30,279,0.0,144.0,14##South St. Vital via Paddington##20241231000000##Weekday##16:00-18:30,2025-01-01 10:30:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
95,Tuxedo - Riverview,Shaftesbury Park,Weekday,2024-12-31,09:00-16:00,21,0.0,159.0,95##Shaftesbury Park##20241231000000##Weekday##09:00-16:00,2025-01-01 01:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
11,Portage-Kildonan,Polo Park,Weekday,2024-12-31,18:30-22:30,78,61.0,112.0,11##Polo Park##20241231000000##Weekday##18:30-22:30,2025-01-01 17:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
38,Salter,Templeton & McPhillips,Weekday,2024-12-31,09:00-16:00,124,117.0,243.0,38##Templeton & McPhillips##20241231000000##Weekday##09:00-16:00,2025-01-01 01:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
47,Transcona - Pembina,Kildonan Place,Weekday,2024-12-31,18:30-22:30,7,28.0,21.0,47##Kildonan Place##20241231000000##Weekday##18:30-22:30,2025-01-01 17:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
85,Kildonan Place - North Kildonan,Kildonan Place,Weekday,2024-12-31,09:00-16:00,22,218.0,223.0,85##Kildonan Place##20241231000000##Weekday##09:00-16:00,2025-01-01 01:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
635,Osborne Village,Misericordia Health Centre,Weekday,2024-12-31,09:00-16:00,82,0.0,168.0,635##Misericordia Health Centre##20241231000000##Weekday##09:00-16:00,2025-01-01 01:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
78,Waverley,University of Manitoba,Weekday,2024-12-31,18:30-22:30,14,0.0,38.0,78##University of Manitoba##20241231000000##Weekday##18:30-22:30,2025-01-01 17:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
10,St. Boniface-West Broadway,St. Boniface via Provencher,Weekday,2024-12-31,18:30-22:30,8,0.0,12.0,10##St. Boniface via Provencher##20241231000000##Weekday##18:30-22:30,2025-01-01 17:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
15,Sargent-Mountain,Mountain & Fife,Weekday,2025-01-03,05:00-09:00,0,0.0,7.0,15##Mountain & Fife##20250103000000##Weekday##05:00-09:00,2025-01-03 14:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
635,Osborne Village,Misericordia Health Centre,Weekday,2025-01-03,05:00-09:00,0,9.0,96.0,635##Misericordia Health Centre##20250103000000##Weekday##05:00-09:00,2025-01-03 14:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
17,McGregor,Seven Oaks Hospital,Weekday,2025-01-31,22:30-05:00,0,55.0,75.0,17##Seven Oaks Hospital##20250131000000##Weekday##22:30-05:00,2025-02-01 03:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
83,Unicity - Strauss Dr - Murray Industrial Park,Unicity,Saturday,2025-02-01,09:00-16:00,14,116.0,214.0,83##Unicity##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
77,Crosstown North,Kildonan Place,Saturday,2025-02-01,09:00-16:00,80,308.0,758.0,77##Kildonan Place##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
14,Ellice-St. Mary's,South St. Vital via Paddington,Saturday,2025-02-01,16:00-18:30,36,126.0,301.0,14##South St. Vital via Paddington##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
14,Ellice-St. Mary's,Ferry Road,Saturday,2025-02-01,16:00-18:30,44,174.0,317.0,14##Ferry Road##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
16,Selkirk-Osborne,Plaza Dr via St. Vital Centre,Saturday,2025-02-01,09:00-16:00,10,42.0,156.0,16##Plaza Dr via St. Vital Centre##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
33,Maples,Downtown,Saturday,2025-02-01,18:30-22:30,8,0.0,49.0,33##Downtown##20250201000000##Saturday##18:30-22:30,2025-02-02 17:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
12,William,Polo Park,Saturday,2025-02-01,18:30-22:30,0,0.0,38.0,12##Polo Park##20250201000000##Saturday##18:30-22:30,2025-02-02 17:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
66,Grant,Polo Park,Saturday,2025-02-01,05:00-09:00,53,0.0,39.0,66##Polo Park##20250201000000##Saturday##05:00-09:00,2025-02-01 14:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
21,Portage Express,City Hall,Saturday,2025-02-01,16:00-18:30,160,321.0,406.0,21##City Hall##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
BLUE,Route BLUE,Downtown,Saturday,2025-02-01,16:00-18:30,104,20.0,181.0,BLUE##Downtown##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
21,Portage Express,Westwood,Saturday,2025-02-01,18:30-22:30,82,34.0,130.0,21##Westwood##20250201000000##Saturday##18:30-22:30,2025-02-02 17:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
33,Maples,Downtown,Saturday,2025-02-01,05:00-09:00,17,0.0,101.0,33##Downtown##20250201000000##Saturday##05:00-09:00,2025-02-01 14:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
74,Kenaston,Polo Park,Saturday,2025-02-01,18:30-22:30,8,2.0,67.0,74##Polo Park##20250201000000##Saturday##18:30-22:30,2025-02-02 17:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
15,Sargent-Mountain,Airport via Wellington,Saturday,2025-02-01,09:00-16:00,0,128.0,170.0,15##Airport via Wellington##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
21,Portage Express,Crestview,Saturday,2025-02-01,16:00-18:30,97,80.0,75.0,21##Crestview##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
677,Wilkes,Outlet Mall via Wilkes,Saturday,2025-02-01,05:00-09:00,41,0.0,59.0,677##Outlet Mall via Wilkes##20250201000000##Saturday##05:00-09:00,2025-02-01 14:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
26,Logan - Berry,City Hall,Saturday,2025-02-01,09:00-16:00,74,1.0,181.0,26##City Hall##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
21,Portage Express,Westwood,Saturday,2025-02-01,05:00-09:00,106,24.0,206.0,21##Westwood##20250201000000##Saturday##05:00-09:00,2025-02-01 14:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
677,Wilkes,Outlet Mall via Wilkes,Saturday,2025-02-01,09:00-16:00,96,0.0,207.0,677##Outlet Mall via Wilkes##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
19,Marion-Logan-Notre Dame,via Autumnwood,Saturday,2025-02-01,18:30-22:30,0,16.0,9.0,19##via Autumnwood##20250201000000##Saturday##18:30-22:30,2025-02-02 17:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
15,Sargent-Mountain,Mountain and Fife,Saturday,2025-02-01,16:00-18:30,0,16.0,0.0,15##Mountain and Fife##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
44,Grey,Kildonan Place via London,Weekday,2025-01-31,09:00-16:00,10,391.0,146.0,44##Kildonan Place via London##20250131000000##Weekday##09:00-16:00,2025-02-01 01:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
56,St. Boniface,Downtown,Weekday,2025-01-31,16:00-18:30,0,121.0,3.0,56##Downtown##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
47,Transcona - Pembina,Transcona via Kildare,Weekday,2025-01-31,09:00-16:00,235,68.0,549.0,47##Transcona via Kildare##20250131000000##Weekday##09:00-16:00,2025-02-01 01:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
16,Selkirk-Osborne,Plaza Dr via St. Vital Centre,Weekday,2025-01-31,16:00-18:30,204,79.0,282.0,16##Plaza Dr via St. Vital Centre##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
22,Assiniboia Express,Crestview,Weekday,2025-01-31,16:00-18:30,117,103.0,86.0,22##Crestview##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
98,Westdale - Grace Hospital,Grace Hospital,Weekday,2025-01-31,16:00-18:30,85,0.0,188.0,98##Grace Hospital##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
46,Transcona Express,Transcona via Regent,Weekday,2025-01-31,16:00-18:30,12,53.0,85.0,46##Transcona via Regent##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
694,Wildwood,Fort Garry Industrial Park via Wildwood,Weekday,2025-01-31,18:30-22:30,0,7.0,14.0,694##Fort Garry Industrial Park via Wildwood##20250131000000##Weekday##18:30-22:30,2025-02-01 17:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
55,St. Anne's,St. Anne's & Niakwa,Weekday,2025-01-31,16:00-18:30,1,53.0,1.0,55##St. Anne's & Niakwa##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
